collective_deg,radial_index,r_over_R,geometric_pitch_deg,alpha_mean_deg,alpha_min_deg,alpha_max_deg,radial_thrust_contribution_N,total_thrust_N,CT_over_sigma,total_torque_Nm,induced_initial_mps,induced_final_mps,BEMT_thrust_N,momentum_thrust_N,closure_residual_N,outer_iterations,exit_reason,diagnostic_converged,flap_converged,flap_exit_reason,has_NaN,has_Inf,has_unexpected_complex,denominator_near_zero,thrust_sign_jump,branch_switch,region_class,production_returned,production_numerical_converged,production_physical_converged,production_success,production_physical_status,production_physical_branch_supported,production_closure_residual_satisfied,production_closure_residual_N,production_error_identifier,production_thrust_N,production_torque_Nm,production_induced_velocity_mps,pitch_025R_deg,pitch_050R_deg,pitch_075R_deg,pitch_090R_deg,alpha_mean_025R_deg,alpha_mean_050R_deg,alpha_mean_075R_deg,alpha_mean_090R_deg
10,9,0.760833333333333,5.75,2.57573286766929,2.57071523630935,2.58075052339069,1473.6132794042,10949.0505233153,0.0371707523012145,3384.30241124546,16.269694194372,9.94100533114753,10949.0505233153,10983.5761075031,-34.5255841877824,20,COUPLED_MAX_ITER,0,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,0,0,0,0,NOT_RUN,0,0,NaN,rotor_model_bemt:CoupledSolveNotConverged,NaN,NaN,NaN,9.48780487804878,7.65853658536585,5.82926829268293,4.73170731707317,-0.267761926458654,2.82255473850318,2.60546057967667,2.04698472125322
10,10,0.829166666666667,5.25,2.33685998269041,2.33183991783293,2.34188006992336,1590.83734167054,10949.0505233153,0.0371707523012145,3384.30241124546,16.269694194372,9.94100533114753,10949.0505233153,10983.5761075031,-34.5255841877824,20,COUPLED_MAX_ITER,0,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,0,0,0,0,NOT_RUN,0,0,NaN,rotor_model_bemt:CoupledSolveNotConverged,NaN,NaN,NaN,9.48780487804878,7.65853658536585,5.82926829268293,4.73170731707317,-0.267761926458654,2.82255473850318,2.60546057967667,2.04698472125322
10,11,0.8975,4.75,2.05831934133109,2.05329737564529,2.06334132770438,1644.83221745317,10949.0505233153,0.0371707523012145,3384.30241124546,16.269694194372,9.94100533114753,10949.0505233153,10983.5761075031,-34.5255841877824,20,COUPLED_MAX_ITER,0,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,0,0,0,0,NOT_RUN,0,0,NaN,rotor_model_bemt:CoupledSolveNotConverged,NaN,NaN,NaN,9.48780487804878,7.65853658536585,5.82926829268293,4.73170731707317,-0.267761926458654,2.82255473850318,2.60546057967667,2.04698472125322
10,12,0.965833333333333,4.25,1.74850639253599,1.74348291393385,1.75352989037356,1620.96548519913,10949.0505233153,0.0371707523012145,3384.30241124546,16.269694194372,9.94100533114753,10949.0505233153,10983.5761075031,-34.5255841877824,20,COUPLED_MAX_ITER,0,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,0,0,0,0,NOT_RUN,0,0,NaN,rotor_model_bemt:CoupledSolveNotConverged,NaN,NaN,NaN,9.48780487804878,7.65853658536585,5.82926829268293,4.73170731707317,-0.267761926458654,2.82255473850318,2.60546057967667,2.04698472125322
12,1,0.214166666666667,11.75,-1.83782873499661,-1.83809470236398,-1.83756276733264,-87.6106786620103,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,2,0.2825,11.25,0.866529054878818,0.866256694511925,0.866801415481505,68.636964597368,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,3,0.350833333333333,10.75,2.35676807903228,2.35649257179081,2.35704358646803,288.510799524742,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,4,0.419166666666667,10.25,3.21000696899858,3.2097296925814,3.21028424558047,555.918488154197,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,5,0.4875,9.75,3.68887335285416,3.68859498634026,3.68915171951078,858.367465355874,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,6,0.555833333333333,9.25,3.92944647972734,3.92916739517395,3.92972556440656,1184.03038448006,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,7,0.624166666666667,8.75,4.00912005117579,4.00884046905896,4.00939963340507,1520.87256347953,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,8,0.6925,8.25,3.97510399352773,3.97482405263509,3.97538393452199,1856.38834561999,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,9,0.760833333333333,7.75,3.85781064112808,3.85753043311539,3.85809084923344,2177.53598235254,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,10,0.829166666666667,7.25,3.67770622826426,3.67742581606577,3.6779866405479,2470.7491306988,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,11,0.8975,6.75,3.44906532416341,3.44878475240965,3.44934589599593,2721.98509625499,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
12,12,0.965833333333333,6.25,3.18214554164393,3.18186484285709,3.18242624050403,2916.79536309719,16532.1799049533,0.0561248268000558,5000.59659267047,16.269694194372,12.1956488559134,16532.1799049533,16530.7658029575,1.41410199573147,17,CONVERGED,1,1,converged,0,0,0,0,0,0,NORMAL_POSITIVE_THRUST_REGION,1,1,1,1,PHYSICAL_CONVERGED,1,1,1.41410199573511,,16532.1799049533,5000.59659267047,12.1956488559134,11.4878048780488,9.65853658536585,7.82926829268293,6.73170731707317,-0.419689893964373,3.73288063216023,3.87640592870364,3.43929996626635
