pointId,betaMDeg,speedMps,parameter,codePath,layer,referenceValue,perturbation,output,outputScale,derivative,normalizedSensitivity,fixedStateResidualDerivative,baselineStatus,finiteReal
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,collectiveDeg,20,-0.131238905401846,-0.00328097263504616,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,cyclicLongDeg,20,0,0,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,elevatorDeg,20,-12.502951355455,-0.312573783886374,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,minimumMarginProxy,0.2,-0.312573783886374,-0.781434459715934,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,rotorLeftMyNm,5000,-5245.38310564605,-0.524538310564605,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,rotorRightMyNm,5000,-5245.38310564604,-0.524538310564604,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,wingMyNm,10000,-8594.90703895155,-0.429745351947577,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,fuselageMyNm,2000,1559.23212788253,0.389808031970631,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,horizontalTailMyNm,10000,6850.14149568107,0.342507074784054,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,verticalTailMyNm,2000,117.019210962998,0.0292548027407495,0.560377760979279,FAILED,1
B75_V060,75,60,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,totalMyNm,1000,-10559.2804157171,-5.27964020785853,0.560377760979279,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,thetaDeg,10,-0.0101544440914777,-0.00456949984116495,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,collectiveDeg,20,0.0066192754256949,0.00148933697078135,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,cyclicLongDeg,20,0,0,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,elevatorDeg,20,0.83977756737542,0.18894995265947,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,minimumMarginProxy,0.2,0.0209944391843853,0.47237488164867,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,rotorLeftMyNm,5000,-2.65384404710163,-0.00238845964239147,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,rotorRightMyNm,5000,-2.65384404709974,-0.00238845964238976,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,wingMyNm,10000,1.59140473623564,0.00071613213130604,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,fuselageMyNm,2000,-0.139246214187475,-0.00031330398192182,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,horizontalTailMyNm,10000,698.154438472905,0.314169497312807,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,verticalTailMyNm,2000,0.10577439571438,0.000237992390357356,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArea,htail.S,GEOMETRY,4.5,0.09,totalMyNm,1000,694.404683296467,3.1248210748341,0.0675635253713667,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,thetaDeg,10,0.131542325430489,0.0657711627152446,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,collectiveDeg,20,-0.00944805580623154,-0.00236201395155788,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,cyclicLongDeg,20,0,0,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,elevatorDeg,20,-0.900103378548121,-0.22502584463703,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,minimumMarginProxy,0.2,-0.0225025844637028,-0.56256461159257,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,rotorLeftMyNm,5000,-5.1542574392505,-0.0051542574392505,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,rotorRightMyNm,5000,-5.15425743924823,-0.00515425743924823,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,wingMyNm,10000,-22.0262746893877,-0.0110131373446939,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,fuselageMyNm,2000,1.80381823418941,0.00450954558547352,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,horizontalTailMyNm,10000,-712.774644286433,-0.356387322143216,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,verticalTailMyNm,2000,-1.37021876691499,-0.00342554691728747,0.0403423081143654,FAILED,1
B75_V060,75,60,tailArmX,htail.rAC,GEOMETRY,5,0.1,totalMyNm,1000,-744.675834387044,-3.72337917193522,0.0403423081143654,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,thetaDeg,10,-0.198433702169861,-0.00173166072489295,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,collectiveDeg,20,0.0142500016014835,6.21773615900878e-05,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,cyclicLongDeg,20,0,0,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,elevatorDeg,20,-127.547826337374,-0.556532380837277,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,minimumMarginProxy,0.2,-3.18869565843433,-1.39133095209319,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,rotorLeftMyNm,5000,7.77659669065312,0.000135727216851592,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,rotorRightMyNm,5000,7.77659669065312,0.000135727216851592,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,wingMyNm,10000,33.2270301957211,0.000289960538787454,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,fuselageMyNm,2000,-2.72108857414708,-0.000118729887143161,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,horizontalTailMyNm,10000,-107916.989394838,-0.941753391889867,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,verticalTailMyNm,2000,2.06699694710553,9.01897558891562e-05,10.4063996051471,FAILED,1
B75_V060,75,60,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,totalMyNm,1000,-107868.863262888,-9.41333412160479,10.4063996051471,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,thetaDeg,10,-4.99236859116647,-0.499236859116647,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,collectiveDeg,20,0.35857794744274,0.017928897372137,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,cyclicLongDeg,20,0,0,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,elevatorDeg,20,34.1612315363927,1.70806157681963,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,minimumMarginProxy,0.2,0.854030788409818,4.27015394204909,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,rotorLeftMyNm,5000,195.617420675975,0.0391234841351949,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,rotorRightMyNm,5000,195.617420675976,0.0391234841351953,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,wingMyNm,10000,45764.9762222923,4.57649762222923,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,fuselageMyNm,2000,-68.4598122329523,-0.0342299061164762,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,horizontalTailMyNm,10000,-17390.4443634487,-1.73904443634487,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,verticalTailMyNm,2000,52.0032573725066,0.0260016286862533,1.53109405103032,FAILED,1
B75_V060,75,60,wingACX,wing.xAC,GEOMETRY,1,0.03,totalMyNm,1000,28749.3101453351,28.7493101453351,1.53109405103032,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,thetaDeg,10,-0.328898042489486,-0.0328898042489486,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,collectiveDeg,20,0.0236231726164604,0.00118115863082302,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,cyclicLongDeg,20,0,0,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,elevatorDeg,20,2.25054740574067,0.112527370287034,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,minimumMarginProxy,0.2,0.0562636851435183,0.281318425717591,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,rotorLeftMyNm,5000,1492.90904013707,0.298581808027414,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,rotorRightMyNm,5000,1492.90904013707,0.298581808027414,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,wingMyNm,10000,55.0727545032108,0.00550727545032108,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,fuselageMyNm,2000,-4.51012459991252,-0.00225506229995626,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,horizontalTailMyNm,10000,-1140.72979465098,-0.114072979465098,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,verticalTailMyNm,2000,3.42598681053635,0.00171299340526817,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,totalMyNm,1000,1899.07690233699,1.89907690233699,0.100868721340461,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,thetaDeg,10,-1.14974024453677,-0.114974024453677,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,collectiveDeg,20,0.0825803402633459,0.00412901701316729,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,cyclicLongDeg,20,0,0,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,elevatorDeg,20,7.86731628145905,0.393365814072952,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,minimumMarginProxy,0.2,0.196682907036477,0.983414535182383,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,rotorLeftMyNm,5000,5218.82306496674,1.04376461299335,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,rotorRightMyNm,5000,5218.82306496674,1.04376461299335,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,wingMyNm,10000,192.519895942799,0.0192519895942799,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,fuselageMyNm,2000,-15.7662015198705,-0.00788310075993527,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,horizontalTailMyNm,10000,-3990.85382837032,-0.399085382837032,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,verticalTailMyNm,2000,11.976339734529,0.00598816986726452,0.352610272357524,FAILED,1
B75_V060,75,60,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,totalMyNm,1000,6635.52233572063,6.63552233572063,0.352610272357524,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,thetaDeg,10,0.0153923620849428,0.00307847241698855,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,collectiveDeg,20,-0.00110435727567193,-0.000110435727567193,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,cyclicLongDeg,20,0,0,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,elevatorDeg,20,9.894293537381,0.9894293537381,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,minimumMarginProxy,0.2,0.247357338434525,2.47357338434525,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,rotorLeftMyNm,5000,-0.603745973802461,-0.000241498389520984,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,rotorRightMyNm,5000,-0.603745973805303,-0.000241498389522121,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,wingMyNm,10000,-2.57741584682663,-0.000515483169365325,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,fuselageMyNm,2000,0.211072918245847,0.000211072918245847,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,horizontalTailMyNm,10000,8200.76725584543,1.64015345116908,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,verticalTailMyNm,2000,-0.160335492866537,-0.000160335492866537,0.807257945124109,FAILED,1
B75_V060,75,60,tailCLelevator,htail.CLelevator,EFFECTIVE_AERO,2,0.04,totalMyNm,1000,8197.03308547637,16.3940661709527,0.807257945124109,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,thetaDeg,10,0.053338176350004,0.00213352705400016,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,collectiveDeg,20,-0.0038250069536172,-7.65001390723441e-05,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,cyclicLongDeg,20,0,0,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,elevatorDeg,20,34.2869870232778,0.685739740465556,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,minimumMarginProxy,0.2,0.857174675581946,1.71434935116389,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,rotorLeftMyNm,5000,-2.09308236147621,-0.000167446588918096,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,rotorRightMyNm,5000,-2.09308236145489,-0.000167446588916391,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,wingMyNm,10000,-8.93138996002563,-0.000357255598401025,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,fuselageMyNm,2000,0.731417600084328,0.000146283520016866,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,horizontalTailMyNm,10000,28979.3858039503,1.15917543215801,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,verticalTailMyNm,2000,-0.555600417056823,-0.000111120083411365,2.79741509495261,FAILED,1
B75_V060,75,60,tailDownwashAlpha,htail.downwashAlpha,EFFECTIVE_AERO,0.4,0.008,totalMyNm,1000,28966.4440664503,11.5865776265801,2.79741509495261,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,thetaDeg,10,-6.65984580252843,-0.0199795374075853,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,collectiveDeg,20,0.478344856664314,0.000717517284996472,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,cyclicLongDeg,20,0,0,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,elevatorDeg,20,45.5712614768453,0.068356892215268,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,minimumMarginProxy,0.2,1.13928153692112,0.170892230538168,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,rotorLeftMyNm,5000,260.954484908723,0.00156572690945234,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,rotorRightMyNm,5000,260.954484908808,0.00156572690945285,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,wingMyNm,10000,61052.9856566288,0.183158956969887,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,fuselageMyNm,2000,-91.3253682112867,-0.0013698805231693,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,horizontalTailMyNm,10000,-23101.1901418799,-0.0693035704256397,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,verticalTailMyNm,2000,69.372695605697,0.00104059043408546,2.04248746918897,FAILED,1
B75_V060,75,60,wingCm0,wing.Cm0,EFFECTIVE_AERO,0.03,0.002,totalMyNm,1000,38451.7518119609,1.15355255435883,2.04248746918897,FAILED,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,thetaDeg,10,2.31534880220099,0.231534880220099,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,collectiveDeg,20,-0.108448597497066,-0.00542242987485331,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,cyclicLongDeg,20,0,0,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,elevatorDeg,20,-22.3819803352713,-1.11909901676356,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,minimumMarginProxy,0.2,-0.559549508381781,-2.79774754190891,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,rotorLeftMyNm,5000,-1354.65197573665,-0.270930395147329,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,rotorRightMyNm,5000,-1354.65197573666,-0.270930395147332,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,wingMyNm,10000,-56918.4738014256,-5.69184738014256,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,fuselageMyNm,2000,-1880.47696220785,-0.940238481103927,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,horizontalTailMyNm,10000,61573.4642549406,6.15734642549406,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,verticalTailMyNm,2000,-78.9636464771451,-0.0394818232385725,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgX,mass.baselineCG,GEOMETRY,1,0.05,totalMyNm,1000,-13.7541066433226,-0.0137541066433226,1.98511278757163,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,thetaDeg,10,0.329170203067145,0.0164585101533573,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,collectiveDeg,20,-0.0154179995801584,-0.000385449989503961,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,cyclicLongDeg,20,0,0,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,elevatorDeg,20,-3.18201776121247,-0.0795504440303119,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,minimumMarginProxy,0.2,-0.0795504440303121,-0.19887611007578,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,rotorLeftMyNm,5000,-4039.56944628092,-0.403956944628092,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,rotorRightMyNm,5000,-4039.56944628092,-0.403956944628092,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,wingMyNm,10000,-3835.92498042396,-0.191796249021198,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,fuselageMyNm,2000,2582.54696780203,0.645636741950508,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,horizontalTailMyNm,10000,9090.33409413426,0.454516704706713,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,verticalTailMyNm,2000,242.176523765774,0.0605441309414436,0.282220967646401,CREDIBLE,1
B75_V080,75,80,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,totalMyNm,1000,-0.00628728372286484,-3.14364186143242e-06,0.282220967646401,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,thetaDeg,10,-0.00364375071741918,-0.00163968782283863,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,collectiveDeg,20,0.00960823177232031,0.00216185214877207,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,cyclicLongDeg,20,0,0,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,elevatorDeg,20,0.718528248764915,0.161668855972106,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,minimumMarginProxy,0.2,0.0179632062191228,0.404172139930263,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,rotorLeftMyNm,5000,-5.36840343449588,-0.00483156309104629,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,rotorRightMyNm,5000,-5.36840343449967,-0.0048315630910497,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,wingMyNm,10000,1.84377665073043,0.000829699492828695,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,fuselageMyNm,2000,-0.0807374046105893,-0.000181659160373826,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,horizontalTailMyNm,10000,8.8993048742749,0.00400468719342371,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,verticalTailMyNm,2000,0.0686960492228334,0.000154566110751375,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArea,htail.S,GEOMETRY,4.5,0.09,totalMyNm,1000,-0.00576669938760056,-2.59501472442025e-05,0.106251653705772,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,thetaDeg,10,0.0762608805045684,0.0381304402522842,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,collectiveDeg,20,-0.0035719825569025,-0.000892995639225624,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,cyclicLongDeg,20,0,0,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,elevatorDeg,20,-0.737197577393536,-0.184299394348384,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,minimumMarginProxy,0.2,-0.0184299394348383,-0.460748485870958,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,rotorLeftMyNm,5000,-3.35981282771058,-0.00335981282771058,0.0653838630867064,CREDIBLE,1
B75_V080,75,80,tailArmX,htail.rAC,GEOMETRY,5,0.1,rotorRightMyNm,5000,-3.35981282771058,-0.00335981282771058,0.0653838630867064,CREDIBLE,1
