pointId,modelKind,modeIndex,stateIndex,stateName,rightEigenvectorReal,rightEigenvectorImag,leftEigenvectorReal,leftEigenvectorImag,participationRawReal,participationRawImag,participationMagnitude,normalizedMagnitude
B45_V035,THIRTEEN_STATE_TORQUE,9,6,r,-3.36899601074217e-12,0,1.0377547951315e-08,3.37131752160518e-14,-3.4961917649266e-20,1.1357955281233e-25,3.49619176494505e-20,1.8768220918376e-20
B45_V035,THIRTEEN_STATE_TORQUE,9,7,phi,-1.5594345608461e-11,0,2.53878198190822e-08,-1.06482057053213e-14,-3.95906436504102e-19,-1.66051799878766e-25,3.95906436504137e-19,2.12530088818896e-19
B45_V035,THIRTEEN_STATE_TORQUE,9,8,theta,-0.00295186761283761,0,87.1373138760552,2.42869960254133e-14,-0.257217814700392,7.16919969805332e-17,0.257217814700392,0.13807940453503
B45_V035,THIRTEEN_STATE_TORQUE,9,9,psi,4.92789662438481e-11,0,-1.32330434293643e-16,-4.81733855931118e-17,-6.52110700459017e-27,2.37393464249484e-27,6.93976961088421e-27,3.72540003342049e-27
B45_V035,THIRTEEN_STATE_TORQUE,9,10,betaSym,0,0,-0.531552034695431,-9.44411751222212e-15,-0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,9,11,betaDiff,0,0,3.68993380825071e-09,-3.93879540791772e-15,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,9,12,betaSymDot,0,0,1.91358732490404,-5.82333795984616e-15,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,9,13,betaDiffDot,0,0,-1.32837218493252e-08,2.27269467875318e-14,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,10,1,u,-8.46659905494712e-279,0,1.00552575964638e-12,-2.2744579688491e-16,-8.51338344634703e-291,-1.92569236895747e-294,8.51338366413888e-291,2.55401509924166e-290
B45_V035,THIRTEEN_STATE_TORQUE,10,2,v,-1.77373877658755e-290,0,-8.04505160377314e-05,-8.02919602022155e-18,1.42698199892603e-294,-1.42416963258894e-307,1.42698199892603e-294,4.2809459967781e-294
B45_V035,THIRTEEN_STATE_TORQUE,10,3,w,-9.07510298066538e-280,0,-3.75588870238925e-12,4.58736796373045e-16,3.40850767581001e-291,4.16308366810591e-295,3.40850770123355e-291,1.02255231037007e-290
B45_V035,THIRTEEN_STATE_TORQUE,10,4,p,4.8277247936694e-292,0,0.489931266711462,6.25280070072992e-16,2.36525332349678e-292,-3.01868009727872e-307,2.36525332349678e-292,7.09575997049034e-292
B45_V035,THIRTEEN_STATE_TORQUE,10,5,q,-6.75770757840676e-297,0,4.28626062997411e-11,-2.32077718522961e-16,-2.89652959422026e-307,-1.56831335724331e-312,2.89652959426271e-307,8.68958878278815e-307
B45_V035,THIRTEEN_STATE_TORQUE,10,6,r,-1.20997364053715e-291,0,0.474415780763898,-1.35326435922839e-15,-5.74030589379167e-292,-1.63741420334475e-306,5.74030589379167e-292,1.7220917681375e-291
B45_V035,THIRTEEN_STATE_TORQUE,10,7,phi,-5.1877758274084e-291,0,1.04163075728591,4.23822086606171e-16,-5.40374686373296e-291,2.19869397601728e-306,5.40374686373296e-291,1.62112405911989e-290
B45_V035,THIRTEEN_STATE_TORQUE,10,8,theta,8.9198281061095e-281,0,1.55338040948573e-10,-2.03836368531838e-14,1.38558862360107e-290,1.81818536907758e-294,1.38558863553029e-290,4.15676590659086e-290
B45_V035,THIRTEEN_STATE_TORQUE,10,9,psi,1,0,0.333333333333333,1.61604435015546e-18,0.333333333333333,-1.61604435015546e-18,0.333333333333333,1
B45_V035,THIRTEEN_STATE_TORQUE,10,10,betaSym,7.60065558718415e-282,0,-1.1369027148755e-12,1.08603798419326e-16,-8.64120597190333e-294,-8.25460067245275e-298,8.64120601132979e-294,2.59236180339894e-293
B45_V035,THIRTEEN_STATE_TORQUE,10,11,betaDiff,0,0,0.158059485150986,3.71077157897023e-16,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,10,12,betaSymDot,0,0,4.09291202741071e-12,-3.84895147135328e-16,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,10,13,betaDiffDot,0,0,-0.569014146543548,-8.38078648807878e-16,-0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,11,1,u,-4.48726390254386e-300,0,-1.00562868824945e-12,-1.34127936261621e-16,4.51252131214297e-312,-6.0186744470201e-316,4.51252135228087e-312,1.35375640568426e-311
B45_V035,THIRTEEN_STATE_TORQUE,11,2,v,2.81623543533643e-290,0,8.04505160377314e-05,8.0291960652273e-18,2.26567594056561e-294,-2.2612106476157e-307,2.26567594056561e-294,6.79702782169683e-294
B45_V035,THIRTEEN_STATE_TORQUE,11,3,w,-5.79536182885418e-301,0,3.75609550497483e-12,2.59209430576646e-16,-2.17679325150619e-312,1.50221242615493e-316,2.17679325668894e-312,6.53037977006681e-312
B45_V035,THIRTEEN_STATE_TORQUE,11,4,p,-4.8275027399125e-292,0,-0.489931266711462,-6.25280072229925e-16,2.36514453241839e-292,-3.01854126190265e-307,2.36514453241839e-292,7.09543359725516e-292
B45_V035,THIRTEEN_STATE_TORQUE,11,5,q,-2.0657351563367e-308,0,-4.2867169303621e-11,-1.35024933309629e-15,8.85523738354183e-319,-2.96439387504748e-323,8.85523738354183e-319,2.65657121506255e-318
B45_V035,THIRTEEN_STATE_TORQUE,11,6,r,1.20996034745324e-291,0,-0.474415780763898,1.35326435695383e-15,-5.74024282930387e-292,-1.63739621153595e-306,5.74024282930387e-292,1.72207284879116e-291
B45_V035,THIRTEEN_STATE_TORQUE,11,7,phi,5.3179536837687e-291,0,-1.04163075728591,-4.23822091623749e-16,-5.5393441228354e-291,2.25386625341307e-306,5.5393441228354e-291,1.66180323685062e-290
B45_V035,THIRTEEN_STATE_TORQUE,11,8,theta,4.44971176386682e-302,0,-1.55347802618884e-10,-1.1421121072046e-14,-6.91252944804279e-312,5.08206965679491e-316,6.91252946672341e-312,2.07375884001702e-311
B45_V035,THIRTEEN_STATE_TORQUE,11,9,psi,-1,0,-0.333333333333333,-1.6160443531835e-18,0.333333333333333,-1.6160443531835e-18,0.333333333333333,1
B45_V035,THIRTEEN_STATE_TORQUE,11,10,betaSym,0,0,1.1369623521618e-12,6.46948729426186e-17,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,11,11,betaDiff,5.46660660175204e-293,0,-0.158059485150986,-3.71077158619857e-16,-8.64049024995906e-294,2.0285328450707e-308,8.64049024995906e-294,2.59214707498772e-293
B45_V035,THIRTEEN_STATE_TORQUE,11,12,betaSymDot,0,0,-4.09312672164137e-12,-2.3898006976785e-16,-0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,11,13,betaDiffDot,0,0,0.569014146543548,8.38078651410062e-16,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,12,1,u,-0.0398228829654869,0,-3.68473732074197e-16,-6.34364811766917e-19,1.46736863082469e-17,-2.52622356564171e-20,1.46737080539782e-17,1.46737080539782e-17
B45_V035,THIRTEEN_STATE_TORQUE,12,2,v,-4.8559390235701e-13,0,2.53068289045854e-16,-1.74859009407513e-20,-1.22888418040588e-28,-8.49104687404752e-33,1.22888418333935e-28,1.22888418333935e-28
B45_V035,THIRTEEN_STATE_TORQUE,12,3,w,0.724643719040625,0,1.14453915791282e-15,3.15265001223561e-18,8.29383111977569e-16,-2.28454802969988e-18,8.29386258382243e-16,8.29386258382243e-16
B45_V035,THIRTEEN_STATE_TORQUE,12,4,p,-5.30651789892373e-13,0,-7.84227833074296e-14,3.93151643081134e-18,4.16151903304292e-26,2.08626623100131e-30,4.16151903827239e-26,4.16151903827239e-26
B45_V035,THIRTEEN_STATE_TORQUE,12,5,q,-0.0120847713083496,0,-1.29186054433936e-14,2.20925679695664e-15,1.56118392406212e-16,2.6698363152638e-17,1.58384832110054e-16,1.58384832110054e-16
B45_V035,THIRTEEN_STATE_TORQUE,12,6,r,-2.20828511696992e-13,0,1.76510113117577e-13,-8.8368998376381e-18,-3.89784655792223e-26,-1.95143943916101e-30,3.89784656280713e-26,3.89784656280712e-26
B45_V035,THIRTEEN_STATE_TORQUE,12,7,phi,1.71888928710592e-13,0,-5.16273148380025e-14,2.59420974786848e-18,-8.87416383970868e-27,-4.45915934411688e-31,8.87416385091205e-27,8.87416385091204e-27
B45_V035,THIRTEEN_STATE_TORQUE,12,8,theta,0.003356880918986,0,-4.82201062440012e-14,1.52951386263669e-16,-1.61869154561965e-16,-5.13439590080969e-19,1.61869968860249e-16,1.61869968860249e-16
B45_V035,THIRTEEN_STATE_TORQUE,12,9,psi,6.6043723635948e-14,0,-6.68676902873848e-17,2.58242232961345e-21,-4.41619125751421e-30,-1.70552786648292e-34,4.41619126080757e-30,4.41619126080757e-30
B45_V035,THIRTEEN_STATE_TORQUE,12,10,betaSym,-0.184100910588146,0,-0.389097683403646,-1.57298675331972e-17,0.0716332378223495,-2.89588293629253e-18,0.0716332378223495,0.0716332378223495
B45_V035,THIRTEEN_STATE_TORQUE,12,11,betaDiff,0,0,-2.8052868875848e-14,8.14220926126055e-19,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,12,12,betaSymDot,0.662763278117327,0,1.40075166025313,3.49110816521842e-17,0.92836676217765,-2.31377829184232e-17,0.92836676217765,0.928366762177649
B45_V035,THIRTEEN_STATE_TORQUE,12,13,betaDiffDot,0,0,1.00938214215985e-13,-5.24066240625976e-18,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,13,1,u,1.98133891390557e-14,0,1.24216839680864e-17,-8.74972692547828e-18,2.46115658222065e-31,1.73361744434975e-31,3.01043537807437e-31,3.01043537807437e-31
B45_V035,THIRTEEN_STATE_TORQUE,13,2,v,-0.836576585392181,0,-3.11347966857784e-16,1.32694626996647e-17,2.60466418982683e-16,1.11009217952744e-17,2.60702868956917e-16,2.60702868956917e-16
B45_V035,THIRTEEN_STATE_TORQUE,13,3,w,3.3212500183408e-13,0,-1.43936882368027e-16,2.56630993855145e-17,-4.78050373204729e-29,-8.52335693048219e-30,4.85589250970015e-29,4.85589250970014e-29
B45_V035,THIRTEEN_STATE_TORQUE,13,4,p,0.487749101636626,0,-2.71150147176286e-16,-7.12862720422615e-16,-1.32253240693872e-16,3.47698151476372e-16,3.72001242221202e-16,3.72001242221201e-16
B45_V035,THIRTEEN_STATE_TORQUE,13,5,q,-3.08910625589493e-14,0,1.73865565363212e-15,-3.65180403568659e-15,-5.37089205648208e-29,-1.12808106919418e-28,1.249412547359e-28,1.249412547359e-28
B45_V035,THIRTEEN_STATE_TORQUE,13,6,r,0.0635865420847982,0,-3.3866850364938e-15,1.52467280565417e-15,-2.15347590600969e-16,-9.69486715222763e-17,2.36164412407071e-16,2.3616441240707e-16
B45_V035,THIRTEEN_STATE_TORQUE,13,7,phi,-0.142533021021594,0,-8.59052410197127e-16,-4.76051150506588e-16,1.22443335241278e-16,-6.78530086425095e-17,1.39987146291538e-16,1.39987146291538e-16
B45_V035,THIRTEEN_STATE_TORQUE,13,8,theta,8.58371812896716e-15,0,1.71800346485044e-15,-3.19944071431971e-16,1.47468574868651e-29,2.74630972620617e-30,1.50004007563186e-29,1.50004007563186e-29
B45_V035,THIRTEEN_STATE_TORQUE,13,9,psi,-0.0190168739422899,0,-1.27120125373272e-16,-1.34427123610739e-18,2.4174273997516e-18,-2.55638366413004e-20,2.41756256233704e-18,2.41756256233703e-18
B45_V035,THIRTEEN_STATE_TORQUE,13,10,betaSym,0,0,-1.08266295272884e-16,1.14423387699598e-17,0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,13,11,betaDiff,-0.0518427467937181,0,-1.38174078829923,-1.30175606880944e-15,0.0716332378223496,-6.74866102624736e-17,0.0716332378223496,0.0716332378223495
B45_V035,THIRTEEN_STATE_TORQUE,13,12,betaSymDot,0,0,-8.78181825986798e-17,-8.78237033085858e-17,-0,0,0,0
B45_V035,THIRTEEN_STATE_TORQUE,13,13,betaDiffDot,0.186633888457385,0,4.97426683787723,7.92947151799335e-16,0.92836676217765,-1.47990810281518e-16,0.92836676217765,0.92836676217765
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,1,u,0,0,3.01526534293487e-12,-3.15080426320388e-28,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,2,v,0,0,-0.000241351548112483,-1.64482531523965e-18,-0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,3,w,0,0,-1.12647689759619e-11,1.09659211521058e-27,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,4,p,0,0,1.4697938001344,2.52162288199386e-17,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,5,q,0,0,1.28558482082287e-10,2.28570842356086e-26,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,6,r,0,0,1.42324734229167,5.81133576177166e-17,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,7,phi,0,0,3.12489227185776,-1.34497775966119e-17,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,8,theta,0,0,4.6589350752838e-10,-1.1472124710813e-26,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,9,psi,1,0,1,0,1,0,1,1
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,10,betaSym,0,0,-6.85439286854783e-11,3.2437960422688e-27,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,11,betaDiff,0,0,9.53212498292901,9.15933995315754e-16,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,12,betaSymDot,0,0,-1.2880994955726e-11,2.027372526418e-28,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,1,13,betaDiffDot,0,0,1.48939452858266,2.09333817979266e-16,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,1,u,1.02176860299865e-12,0,-4.23437096564112e-15,4.10989697537374e-29,-4.32654730614115e-27,-4.19936369099599e-41,4.32654730614115e-27,4.32654730614115e-27
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,2,v,-0.467260750689339,0,-0.00158188787090604,7.29921308429897e-19,0.000739154114065919,3.41063578521098e-19,0.000739154114065919,0.000739154114065918
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,3,w,-3.27464616535144e-12,0,5.90054437700804e-14,3.84545852562593e-29,-1.93221950176554e-25,1.25925160149589e-40,1.93221950176554e-25,1.93221950176554e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,4,p,-0.746171820989103,0,-1.09962856659449,-6.79051481372996e-19,0.820511849947446,-5.06689080401436e-19,0.820511849947446,0.820511849947446
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,5,q,1.71311849934354e-13,0,2.17917740944842e-12,5.86247594659493e-28,3.73318913347763e-25,-1.00431159960683e-40,3.73318913347763e-25,3.73318913347763e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,6,r,-0.209413923151466,0,-0.83807847708945,-1.32448163817885e-17,0.175505301796108,-2.77364895993113e-18,0.175505301796108,0.175505301796108
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,7,phi,0.41059937236536,0,0.00789990039121268,2.11772909890871e-18,0.00324369414238079,-8.69538238851775e-19,0.00324369414238079,0.00324369414238079
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,8,theta,-8.47760785892944e-14,0,-4.79394443095322e-12,-3.91856541959909e-27,4.064118098312e-25,-3.32200609969224e-40,4.064118098312e-25,4.064118098312e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,9,psi,0.111574946249264,0,0,0,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,10,betaSym,0,0,4.21810779822525e-12,-4.19722642168055e-28,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,11,betaDiff,0,0,-10.9964378598844,-7.33511667466995e-16,-0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,12,betaSymDot,0,0,9.09360659490819e-13,-2.27477707063392e-29,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,2,13,betaDiffDot,0,0,-2.51103942449698,-1.34840205401062e-16,-0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,1,u,1.87653063678433e-14,-7.98679233712242e-14,9.0694154662376e-14,2.34025012373657e-13,-1.6989188157197e-26,-1.16351048497226e-26,2.05914588872348e-26,1.9615825280151e-26
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,2,v,0.99939387175015,0,0.503925437945533,-0.0124723979629344,0.503619994501776,0.0124648380901857,0.503774226266672,0.479905151801379
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,3,w,-2.42012633651957e-13,1.34981467428002e-13,-1.45338056404019e-12,-2.06494941400269e-12,7.30065559352573e-26,-6.95923287306338e-25,6.99742223268532e-25,6.66588087223342e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,4,p,-0.00209248177517715,0.0136910773190988,-0.475251947007091,9.01745114466662,0.124453076880556,0.0123621410262389,0.125065546317882,0.119139878265694
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,5,q,-5.66187633136604e-15,-4.41753564771027e-15,5.59120750524658e-11,-1.30992455696132e-11,-2.58700870115241e-25,-3.21159893131064e-25,4.12395219606556e-25,3.92855728118738e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,6,r,0.000940179291836781,-0.0179516335540126,-0.398006654872279,-20.5506533649476,0.368543600888152,0.0264661683477651,0.369492684396616,0.351985936455972
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,7,phi,0.00859761954535697,0.00129394255799648,-0.493189178959626,5.89174581745085,0.0033833277295156,-0.0512931474641898,0.0514046095531172,0.0489690334769542
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,8,theta,-4.8714674001807e-15,7.86198365488993e-15,6.17634348217671e-11,1.71590435623701e-11,-1.65974439236526e-25,5.69172836370959e-25,5.92878766816996e-25,5.64787874714559e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,9,psi,-0.0248880205538729,0.00138312308505937,0,0,-0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,10,betaSym,-0,0,-1.2135303275186e-11,-3.04345335360904e-12,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,11,betaDiff,-0,0,-15.5983714477653,64.3455168684772,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,12,betaSymDot,-0,0,-2.80461156021806e-12,-6.00345668279771e-13,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,3,13,betaDiffDot,-0,0,-3.65980406580413,9.73973867006695,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,1,u,1.87653063678433e-14,7.98679233712242e-14,9.06941546623778e-14,-2.34025012373657e-13,-1.6989188157197e-26,1.16351048497227e-26,2.05914588872349e-26,1.9615825280151e-26
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,2,v,0.99939387175015,0,0.503925437945533,0.0124723979629344,0.503619994501776,-0.0124648380901857,0.503774226266672,0.479905151801379
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,3,w,-2.42012633651957e-13,-1.34981467428002e-13,-1.45338056404019e-12,2.06494941400269e-12,7.30065559352564e-26,6.95923287306338e-25,6.99742223268531e-25,6.66588087223341e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,4,p,-0.00209248177517715,-0.0136910773190988,-0.475251947007091,-9.01745114466662,0.124453076880556,-0.0123621410262389,0.125065546317882,0.119139878265694
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,5,q,-5.66187633136604e-15,4.41753564771027e-15,5.59120750524659e-11,1.30992455696132e-11,-2.58700870115241e-25,3.21159893131065e-25,4.12395219606556e-25,3.92855728118739e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,6,r,0.000940179291836781,0.0179516335540126,-0.398006654872279,20.5506533649476,0.368543600888152,-0.0264661683477651,0.369492684396617,0.351985936455972
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,7,phi,0.00859761954535697,-0.00129394255799648,-0.493189178959626,-5.89174581745085,0.0033833277295156,0.0512931474641898,0.0514046095531172,0.0489690334769542
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,8,theta,-4.8714674001807e-15,-7.86198365488993e-15,6.17634348217669e-11,-1.71590435623701e-11,-1.65974439236525e-25,-5.69172836370957e-25,5.92878766816994e-25,5.64787874714557e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,9,psi,-0.0248880205538729,-0.00138312308505937,0,0,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,10,betaSym,-0,0,-1.21353032751861e-11,3.04345335360904e-12,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,11,betaDiff,-0,0,-15.5983714477653,-64.3455168684772,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,12,betaSymDot,-0,0,-2.80461156021806e-12,6.00345668279771e-13,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,4,13,betaDiffDot,-0,0,-3.65980406580413,-9.73973867006695,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,1,u,-0.264483962744269,0.0783224014440912,-0.0460857741693418,-0.0102425698022031,0.0113867255145777,-0.00631854395532438,0.0130223467800432,0.0128662499184967
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,2,v,-7.84052336369287e-14,-2.2508580586357e-12,3.21955564320071e-14,6.46968720524043e-14,-1.48147775951799e-25,-6.73950542783963e-26,1.62757048574409e-25,1.60806104946032e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,3,w,0.960314556824943,0,0.495613201800858,0.0391884345242493,0.475944572243982,-0.0376332241328178,0.477430094785758,0.471707213905476
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,4,p,-1.23778287774572e-14,9.66442710494189e-14,1.79206333740748e-12,5.7194434124931e-12,5.30569586260008e-25,2.43986946180329e-25,5.83980920724743e-25,5.76980831534377e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,5,q,-0.000931428444948533,0.031692148400209,0.263080647373009,15.4828019767272,0.49043821709921,0.0227587130863976,0.490965990484882,0.485080856911399
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,6,r,-5.76659600997786e-14,1.46073242388979e-14,6.20625341919978e-12,7.58638626845408e-13,-3.46807881638206e-25,1.34404380788838e-25,3.71941183981568e-25,3.67482782398499e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,7,phi,9.06339135105724e-14,-6.26814528767057e-15,1.05173349284762e-11,4.51612705994769e-12,9.24919483719901e-25,-4.75238452724835e-25,1.03986904863689e-24,1.0274042987993e-24
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,8,theta,0.0247256940483694,-0.00965230842282908,0.489835405718394,-1.04834660509243,0.0222304851422299,0.0211930550017467,0.0307138413417463,0.0303456792646288
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,9,psi,3.24392956205633e-14,4.26975568336631e-14,0,0,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,10,betaSym,0,0,2.45962126623817,-1.49114722119685,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,11,betaDiff,0,0,-6.58513437486002e-14,4.7974364285937e-11,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,12,betaSymDot,0,0,0.491720442239123,-0.442248163596023,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,5,13,betaDiffDot,0,0,-1.45940411172929e-12,7.81541564620731e-12,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,1,u,-0.264483962744269,-0.0783224014440912,-0.0460857741693418,0.0102425698022031,0.0113867255145777,0.00631854395532439,0.0130223467800432,0.0128662499184967
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,2,v,-7.84052336369287e-14,2.2508580586357e-12,3.21955564320101e-14,-6.46968720524044e-14,-1.481477759518e-25,6.73950542784031e-26,1.62757048574412e-25,1.60806104946035e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,3,w,0.960314556824943,0,0.495613201800858,-0.0391884345242493,0.475944572243982,0.0376332241328178,0.477430094785758,0.471707213905476
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,4,p,-1.23778287774572e-14,-9.66442710494189e-14,1.79206333740763e-12,-5.7194434124931e-12,5.30569586260006e-25,-2.43986946180345e-25,5.83980920724748e-25,5.76980831534382e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,5,q,-0.000931428444948533,-0.031692148400209,0.263080647373009,-15.4828019767272,0.49043821709921,-0.0227587130863976,0.490965990484882,0.485080856911399
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,6,r,-5.76659600997786e-14,-1.46073242388979e-14,6.2062534191997e-12,-7.58638626845408e-13,-3.46807881638201e-25,-1.34404380788837e-25,3.71941183981564e-25,3.67482782398494e-25
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,7,phi,9.06339135105724e-14,6.26814528767057e-15,1.05173349284767e-11,-4.51612705994769e-12,9.24919483719944e-25,4.75238452724839e-25,1.03986904863693e-24,1.02740429879934e-24
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,8,theta,0.0247256940483694,0.00965230842282908,0.489835405718393,1.04834660509243,0.0222304851422298,-0.0211930550017467,0.0307138413417463,0.0303456792646288
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,9,psi,3.24392956205633e-14,-4.26975568336631e-14,0,0,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,10,betaSym,0,0,2.45962126623817,1.49114722119685,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,11,betaDiff,0,0,-6.5851343758334e-14,-4.79743642859375e-11,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,12,betaSymDot,0,0,0.491720442239122,0.442248163596023,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,6,13,betaDiffDot,0,0,-1.45940411173587e-12,-7.81541564620744e-12,0,0,0,0
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,7,1,u,-7.33472028247205e-09,0,7.91364665560702e-11,-1.96564767656542e-27,-5.80443846331979e-19,-1.44174758814984e-35,5.80443846331979e-19,5.02638304954007e-19
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,7,2,v,0.284956718808391,0,-0.0280012457715854,-1.68474512808509e-18,-0.0079791431176183,4.80079443727549e-19,0.0079791431176183,0.0069095796207843
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,7,3,w,-7.09843077286107e-10,0,-1.03721536815609e-10,9.87360019104295e-27,7.36260148740364e-20,7.00870674350262e-36,7.36260148740364e-20,6.37568225602969e-20
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,7,4,p,-0.0453576450403102,0,1.5304587274508,2.7650857647256e-17,-0.0694180037085583,1.25417778622438e-18,0.0694180037085583,0.0601128738599884
B45_V035,THIRTEEN_STATE_ANGLE_COMMAND,7,5,q,-1.61970217419789e-12,0,1.29472123580735e-09,2.57950336525686e-25,-2.09706280061734e-21,4.17802720905731e-37,2.09706280061734e-21,1.81596221261607e-21
