alpha_deg,alpha_rad,Re,Mach,flap_deg,CL,CD,Cm,source,source_class,validity
30.0,0.5235987755982988,1000000.0,0.1,30.0,0.6872191924172916,0.341208203099188,-0.018472025976807964,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
31.0,0.5410520681182421,1000000.0,0.1,30.0,0.6857251036157135,0.34631277158153556,-0.019526453178030208,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
32.0,0.5585053606381855,1000000.0,0.1,30.0,0.6837322424541888,0.3531214005358982,-0.020932880302543515,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
33.0,0.5759586531581288,1000000.0,0.1,30.0,0.6812005098865017,0.3617710887318726,-0.022719606555206495,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
34.0,0.5934119456780721,1000000.0,0.1,30.0,0.6781005663620675,0.3723620750207538,-0.0249073378138598,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
35.0,0.6108652381980153,1000000.0,0.1,30.0,0.674413234076174,0.3849598805532186,-0.02750960848082713,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
36.0,0.6283185307179586,1000000.0,0.1,30.0,0.6701288992202257,0.39959735099700866,-0.030533203334416177,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
37.0,0.6457718232379019,1000000.0,0.1,30.0,0.6652469142319853,0.4162766987546145,-0.033978579380419704,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
38.0,0.6632251157578453,1000000.0,0.1,30.0,0.6597750000458176,0.43497154518095843,-0.03784028770361649,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
39.0,0.6806784082777885,1000000.0,0.1,30.0,0.653728648342931,0.45562896280107823,-0.04210739531927234,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
40.0,0.6981317007977318,1000000.0,0.1,30.0,0.6471305238016215,0.4781715175278105,-0.04676390702464105,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
41.0,0.7155849933176751,1000000.0,0.1,30.0,0.6400098663475148,0.5024993108794742,-0.05178918725046551,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
42.0,0.7330382858376184,1000000.0,0.1,30.0,0.6324018934038086,0.528492022197554,-0.057158381912478566,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
43.0,0.7504915783575618,1000000.0,0.1,30.0,0.6243472021415166,0.5560109508643833,-0.0628428402629041,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
44.0,0.767944870877505,1000000.0,0.1,30.0,0.6158911717297098,0.5849010585208287,-0.06881053674195803,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
45.0,0.7853981633974483,1000000.0,0.1,30.0,0.6070833655857606,0.6149930112839725,-0.07502649282934928,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
46.0,0.8028514559173916,1000000.0,0.1,30.0,0.5979769336255846,0.6461052219647964,-0.08145319889578075,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
47.0,0.8203047484373349,1000000.0,0.1,30.0,0.5886280145138834,0.678045892285865,-0.08805103605445043,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
48.0,0.8377580409572782,1000000.0,0.1,30.0,0.579095137914388,0.7106150550990089,-0.09477869801255223,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
49.0,0.8552113334772214,1000000.0,0.1,30.0,0.5694386267401013,0.7436066166030089,-0.10159361292277709,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
50.0,0.8726646259971648,1000000.0,0.1,30.0,0.5597199994035401,0.7768103985612785,-0.108452365234814,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
51.0,0.8901179185171081,1000000.0,0.1,30.0,0.5500013720669789,0.8100141805195482,-0.1153111175468509,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
52.0,0.9075712110370514,1000000.0,0.1,30.0,0.5403448608926921,0.843005742023548,-0.12212603245707575,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
53.0,0.9250245035569946,1000000.0,0.1,30.0,0.5308119842931966,0.8755749048366923,-0.1288536944151776,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
54.0,0.9424777960769379,1000000.0,0.1,30.0,0.5214630651814957,0.9075155751577606,-0.13545153157384723,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
55.0,0.9599310885968813,1000000.0,0.1,30.0,0.5123566332213195,0.9386277858385844,-0.1418782376402787,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
56.0,0.9773843811168246,1000000.0,0.1,30.0,0.5035488270773704,0.9687197386017281,-0.1480941937276699,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
57.0,0.9948376736367679,1000000.0,0.1,30.0,0.4950927966655636,0.997609846258174,-0.15406189020672392,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
58.0,1.0122909661567112,1000000.0,0.1,30.0,0.4870381054032715,1.025128774925003,-0.15974634855714942,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
59.0,1.0297442586766545,1000000.0,0.1,30.0,0.47943013245956545,1.0511214862430829,-0.1651155432191625,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
60.0,1.0471975511965976,1000000.0,0.1,30.0,0.4723094750054587,1.0754492795947463,-0.17014082344498688,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
61.0,1.064650843716541,1000000.0,0.1,30.0,0.4657113504641491,1.0979918343214792,-0.17479733515035575,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
62.0,1.0821041362364843,1000000.0,0.1,30.0,0.45966499876126266,1.1186492519415985,-0.1790644427660115,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
63.0,1.0995574287564276,1000000.0,0.1,30.0,0.4541930845750948,1.1373440983679426,-0.1829261510892083,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
64.0,1.117010721276371,1000000.0,0.1,30.0,0.4493110995868546,1.1540234461255479,-0.1863715271352117,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
65.0,1.1344640137963142,1000000.0,0.1,30.0,0.4450267647309059,1.168660916569339,-0.18939512198880099,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
66.0,1.1519173063162575,1000000.0,0.1,30.0,0.4413394324450126,1.1812587221018034,-0.19199739265576823,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
67.0,1.1693705988362009,1000000.0,0.1,30.0,0.43823948892057835,1.1918497083906845,-0.19418512391442153,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
68.0,1.1868238913561442,1000000.0,0.1,30.0,0.4357077563528915,1.2004993965866586,-0.1959718501670844,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
69.0,1.2042771838760873,1000000.0,0.1,30.0,0.43371489519136663,1.207308025541022,-0.19737827729159788,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
70.0,1.2217304763960306,1000000.0,0.1,30.0,0.4322208063897885,1.2124125940233692,-0.19843270449282008,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
71.0,1.239183768915974,1000000.0,0.1,30.0,0.43117403365655377,1.2159889029392832,-0.19917144615412874,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
72.0,1.2566370614359172,1000000.0,0.1,30.0,0.43051116570491366,1.218253597548015,-0.19963925368892158,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
73.0,1.2740903539558606,1000000.0,0.1,30.0,0.43015623850321744,1.2194662096801674,-0.19988973739211707,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
74.0,1.2915436464758039,1000000.0,0.1,30.0,0.4300201375251554,1.2199311999553761,-0.1999857882916553,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
75.0,1.3089969389957472,1000000.0,0.1,30.0,0.43,1.22,-0.2,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
76.0,1.3264502315156905,1000000.0,0.1,30.0,0.424,1.234,-0.20400000000000001,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
77.0,1.3439035240356338,1000000.0,0.1,30.0,0.418,1.248,-0.20800000000000002,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
78.0,1.361356816555577,1000000.0,0.1,30.0,0.41200000000000003,1.262,-0.212,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
79.0,1.3788101090755203,1000000.0,0.1,30.0,0.406,1.276,-0.216,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
80.0,1.3962634015954636,1000000.0,0.1,30.0,0.4,1.29,-0.22,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
81.0,1.413716694115407,1000000.0,0.1,30.0,0.388,1.304,-0.226,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
82.0,1.4311699866353502,1000000.0,0.1,30.0,0.376,1.318,-0.23199999999999998,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
83.0,1.4486232791552935,1000000.0,0.1,30.0,0.36400000000000005,1.332,-0.238,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
84.0,1.4660765716752369,1000000.0,0.1,30.0,0.35200000000000004,1.346,-0.244,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
85.0,1.4835298641951802,1000000.0,0.1,30.0,0.34,1.36,-0.25,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
86.0,1.5009831567151235,1000000.0,0.1,30.0,0.326,1.368,-0.258,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
87.0,1.5184364492350666,1000000.0,0.1,30.0,0.31200000000000006,1.3760000000000001,-0.266,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
88.0,1.53588974175501,1000000.0,0.1,30.0,0.29800000000000004,1.384,-0.27399999999999997,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
89.0,1.5533430342749532,1000000.0,0.1,30.0,0.28400000000000003,1.392,-0.282,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
90.0,1.5707963267948966,1000000.0,0.1,30.0,0.27,1.4,-0.29,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
91.0,1.5882496193148399,1000000.0,0.1,30.0,0.252,1.402,-0.296,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
92.0,1.6057029118347832,1000000.0,0.1,30.0,0.234,1.404,-0.302,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
93.0,1.6231562043547265,1000000.0,0.1,30.0,0.216,1.406,-0.308,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
94.0,1.6406094968746698,1000000.0,0.1,30.0,0.198,1.408,-0.314,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
95.0,1.6580627893946132,1000000.0,0.1,30.0,0.18,1.41,-0.32,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
96.0,1.6755160819145565,1000000.0,0.1,30.0,0.16199999999999998,1.408,-0.326,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
97.0,1.6929693744344996,1000000.0,0.1,30.0,0.144,1.406,-0.332,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
98.0,1.710422666954443,1000000.0,0.1,30.0,0.126,1.404,-0.33799999999999997,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
99.0,1.7278759594743862,1000000.0,0.1,30.0,0.108,1.402,-0.344,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
100.0,1.7453292519943295,1000000.0,0.1,30.0,0.09,1.4,-0.35,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
101.0,1.7627825445142729,1000000.0,0.1,30.0,0.076,1.396,-0.356,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
102.0,1.7802358370342162,1000000.0,0.1,30.0,0.062,1.392,-0.362,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
103.0,1.7976891295541595,1000000.0,0.1,30.0,0.048,1.388,-0.368,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
104.0,1.8151424220741028,1000000.0,0.1,30.0,0.034,1.384,-0.374,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
105.0,1.8325957145940461,1000000.0,0.1,30.0,0.02,1.38,-0.38,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,ASSUMED_POSITIVE_DEEP_STALL_MIRROR_UNVALIDATED,UNVALIDATED_POSITIVE_DEEP_STALL
106.0,1.8500490071139892,1000000.0,0.1,30.0,0.019999535356839508,1.3799697981945678,-0.3799911717799506,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
107.0,1.8675022996339325,1000000.0,0.1,30.0,0.019996357492938273,1.3797632370409878,-0.37993079236582716,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
108.0,1.8849555921538759,1000000.0,0.1,30.0,0.019987955712000002,1.37921712128,-0.37977115852800003,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
109.0,1.9024088846738192,1000000.0,0.1,30.0,0.019972034736987655,1.3781822579041973,-0.3794686600027654,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
110.0,1.9198621771937625,1000000.0,0.1,30.0,0.019946508641975308,1.376523061728395,-0.3789836641975309,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
111.0,1.9373154697137058,1000000.0,0.1,30.0,0.019909494784,1.3741171609599998,-0.378280400896,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
112.0,1.9547687622336491,1000000.0,0.1,30.0,0.01985930773491358,1.3708550027693824,-0.37732684696335805,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
113.0,1.9722220547535925,1000000.0,0.1,30.0,0.01979445321323457,1.3666394588602468,-0.3760946110514568,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
114.0,1.9896753472735358,1000000.0,0.1,30.0,0.019713622016,1.36138543104,-0.374558818304,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
115.0,2.007128639793479,1000000.0,0.1,30.0,0.019615683950617285,1.3550194567901235,-0.3726979950617284,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
116.0,2.0245819323134224,1000000.0,0.1,30.0,0.01949968176671605,1.3474793148365432,-0.37049395356760495,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
117.0,2.0420352248333655,1000000.0,0.1,30.0,0.019364825088,1.3387136307199998,-0.367931676672,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
118.0,2.059488517353309,1000000.0,0.1,30.0,0.019210484344098767,1.3286814823664197,-0.36499920253787654,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
119.0,2.076941809873252,1000000.0,0.1,30.0,0.019036184702419755,1.317352005657284,-0.3616875093459753,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
120.0,2.0943951023931953,1000000.0,0.1,30.0,0.0188416,1.3047039999999999,-0.35799040000000004,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
121.0,2.111848394913139,1000000.0,0.1,30.0,0.018626546675358024,1.2907255338982715,-0.3539043868318025,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
122.0,2.129301687433082,1000000.0,0.1,30.0,0.01839097770034568,1.275413550522469,-0.3494285763065679,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
123.0,2.1467549799530254,1000000.0,0.1,30.0,0.018134976512000002,1.25877347328,-0.344564553728,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
124.0,2.1642082724729685,1000000.0,0.1,30.0,0.017858750944395062,1.2408188113856788,-0.33931626794350617,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
125.0,2.181661564992912,1000000.0,0.1,30.0,0.017562627160493827,1.2215707654320986,-0.3336899160493827,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
126.0,2.199114857512855,1000000.0,0.1,30.0,0.017247043584,1.2010578329599997,-0.327693828096,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
127.0,2.2165681500327987,1000000.0,0.1,30.0,0.016912544831209877,1.179315414028642,-0.32133835179298764,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
128.0,2.234021442552742,1000000.0,0.1,30.0,0.016559775642864198,1.156385416786173,-0.3146357372144198,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
129.0,2.251474735072685,1000000.0,0.1,30.0,0.016189474816,1.1323158630399999,-0.307600021504,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
130.0,2.2689280275926285,1000000.0,0.1,30.0,0.01580246913580247,1.1071604938271604,-0.3002469135802469,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
131.0,2.2863813201125716,1000000.0,0.1,30.0,0.01539966730745679,1.0809783749846913,-0.29259367884167903,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
132.0,2.303834612632515,1000000.0,0.1,30.0,0.014982053888,1.0538335027199999,-0.284659023872,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
133.0,2.321287905152458,1000000.0,0.1,30.0,0.01455068321817284,1.0257944091812343,-0.27646298114528395,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
134.0,2.3387411976724017,1000000.0,0.1,30.0,0.014106673354271607,0.9969337680276543,-0.2680267937311605,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
135.0,2.356194490192345,1000000.0,0.1,30.0,0.013651199999999999,0.967328,-0.25937279999999996,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
136.0,2.3736477827122884,1000000.0,0.1,30.0,0.013185490438320988,0.9370568784908642,-0.2505243183280988,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
137.0,2.3911010752322315,1000000.0,0.1,30.0,0.012710817463308639,0.9062031351150615,-0.24150553180286413,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
138.0,2.4085543677521746,1000000.0,0.1,30.0,0.012228493312,0.8748520652799999,-0.232341372928,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
139.0,2.426007660272118,1000000.0,0.1,30.0,0.011739863596246916,0.8430911337560495,-0.2230574083286914,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
140.0,2.443460952792061,1000000.0,0.1,30.0,0.0112463012345679,0.8110095802469134,-0.2136797234567901,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
141.0,2.4609142453120048,1000000.0,0.1,30.0,0.010749200383999999,0.77869802496,-0.204234807296,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
142.0,2.478367537831948,1000000.0,0.1,30.0,0.010249970371950617,0.74624807417679,-0.19474943706706171,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
143.0,2.4958208303518914,1000000.0,0.1,30.0,0.009750029628049382,0.7137519258232097,-0.18525056293293826,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
144.0,2.5132741228718345,1000000.0,0.1,30.0,0.009250799616000002,0.68130197504,-0.175765192704,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
145.0,2.530727415391778,1000000.0,0.1,30.0,0.008753698765432099,0.6489904197530864,-0.16632027654320988,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
146.0,2.548180707911721,1000000.0,0.1,30.0,0.008260136403753086,0.6169088662439506,-0.15694259167130864,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
147.0,2.5656340004316642,1000000.0,0.1,30.0,0.0077715066879999965,0.5851479347199997,-0.14765862707199992,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
148.0,2.5830872929516078,1000000.0,0.1,30.0,0.0072891825366913545,0.5537968648849381,-0.13849446819713573,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
149.0,2.600540585471551,1000000.0,0.1,30.0,0.006814509561679014,0.5229431215091359,-0.12947568167190127,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
150.0,2.6179938779914944,1000000.0,0.1,30.0,0.006348800000000002,0.49267200000000005,-0.12062720000000002,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
151.0,2.6354471705114375,1000000.0,0.1,30.0,0.005893326645728396,0.4630662319723457,-0.11197320626883953,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
152.0,2.652900463031381,1000000.0,0.1,30.0,0.005449316781827159,0.4342055908187653,-0.103537018854716,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
153.0,2.670353755551324,1000000.0,0.1,30.0,0.005017946111999996,0.4061664972799997,-0.09534097612799992,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
154.0,2.6878070480712677,1000000.0,0.1,30.0,0.004600332692543217,0.37902162501530906,-0.08740632115832112,BRIDGE_MODEL,BRIDGE_MODEL,FORMAL_MULTIDIMENSIONAL_V2
