timeSeconds,uNonlinear,vNonlinear,wNonlinear,pNonlinear,qNonlinear,rNonlinear,phiNonlinear,thetaNonlinear,psiNonlinear,uLinear,vLinear,wLinear,pLinear,qLinear,rLinear,phiLinear,thetaLinear,psiLinear,validDomain,physicalConverged,guardReason
0.26,32.5081026005529,0.000143563393025044,12.9700914439045,0.000158635127665762,8.29265581091288e-09,1.29885930978676e-05,1.42226282170547e-05,0.379626968367915,1.33621504314869e-06,32.5081027705783,0.000143562995844655,12.9700907574897,0.000158634647909526,-7.00504691843233e-19,1.29885348977629e-05,1.42225839793413e-05,0.37962696762878,1.33620925917274e-06,1,1,NONE
0.27,32.5081025906724,0.000161520702096935,12.9700914849214,0.000166820678856901,8.65487288497758e-09,1.34089948619307e-05,1.59029727919113e-05,0.379626968450703,1.47841870915569e-06,32.5081027705783,0.000161520255554534,12.9700907574897,0.000166820175570885,-8.32713930927192e-19,1.34089343529437e-05,1.59029234000206e-05,0.37962696762878,1.47841228441074e-06,1,1,NONE
0.28,32.5081025808502,0.000180533321723057,12.9700915258233,0.000174861573590825,9.00189471919143e-09,1.37938621526041e-05,1.76660481930055e-05,0.379626968536741,1.6249547805246e-06,32.5081027705783,0.000180532822974072,12.9700907574897,0.000174861047327376,-9.79911367782275e-19,1.3793799451286e-05,1.76659934053581e-05,0.37962696762878,1.6249476905655e-06,1,1,NONE
0.29,32.5081025710879,0.000200600478099647,12.9700915666014,0.00018276050677075,9.3338066905176e-09,1.4144136122844e-05,1.95102815911409e-05,0.379626968625861,1.77544578496032e-06,32.5081027705783,0.000200599924308011,12.9700907574897,0.00018275995807047,-1.14276189615887e-18,1.41440713424494e-05,1.95102211720725e-05,0.37962696762878,1.7754380065611e-06,1,1,NONE
0.3,32.508102561387,0.00022172129818565,12.9700916072468,0.000190520117547829,9.65069137784054e-09,1.44607416107024e-05,2.14341305466567e-05,0.379626968717892,1.92952429446153e-06,32.5081027705783,0.000221720686524096,12.9700907574897,0.000190519546939803,-1.32191082494032e-18,1.44606748612454e-05,2.14340642662889e-05,0.37962696762878,1.92951580558052e-06,1,1,NONE
0.31,32.5081025517488,0.000243894810660482,12.9700916477504,0.000198142990454086,9.95262908442386e-09,1.47445874469291e-05,2.34360823931566e-05,0.379626968812669,2.08683275133872e-06,32.5081027705783,0.000243894138310821,12.9700907574897,0.000198142398456079,-1.51798418885971e-18,1.47445188352618e-05,2.34360100272705e-05,0.37962696762878,2.08682353108437e-06,1,1,NONE
0.32,32.508102542175,0.000267119946871305,12.9700916881028,0.000205631656512596,1.02396983386726e-08,1.49965667563438e-05,2.55146536336662e-05,0.379626968910028,2.24702329750997e-06,32.5081027705783,0.000267119211024719,12.9700907574897,0.000205631043631355,-1.73158905454319e-18,1.49964963862047e-05,2.55145749635779e-05,0.37962696762878,2.24701332610752e-06,1,1,NONE
0.33,32.5081025326668,0.000291395541770118,12.9700917282948,0.000212988594325646,1.0511976365223e-08,1.52175572529901e-05,2.76683893489716e-05,0.379626969009806,2.40975760700776e-06,32.5081027705783,0.000291394739627442,12.9700907574897,0.000212987961057154,-1.96331382197085e-18,1.52174852250876e-05,2.76683041614115e-05,0.37962696762878,2.40974686576661e-06,1,1,NONE
0.34,32.5081025232257,0.000316720334840898,12.9700917683166,0.000220216231141264,1.07695395354893e-08,1.54084215293364e-05,2.98958626178942e-05,0.379626969111842,2.57470672163094e-06,32.5081027705783,0.00031671946361289,12.9700907574897,0.000220215577970864,-2.21372852144414e-18,1.54083479413898e-05,2.98957707048888e-05,0.37962696762878,2.57469519291297e-06,1,1,NONE
0.35,32.5081025138529,0.000343092971017011,12.9700918081588,0.000227316943898162,1.10124637802508e-08,1.5570007339502e-05,3.21956739492665e-05,0.37962696921598,2.74155088967844e-06,32.5081027705783,0.000343092027924629,12.9700907574897,0.000227316271300843,-2.48338510614687e-18,1.55699322863089e-05,3.21955751080212e-05,0.37962696762878,2.74153855686665e-06,1,1,NONE
