pointId,betaMDeg,speedMps,derivativeName,value,outputName,inputName,units,differenceStep,limitActive,maximumMatrixStepVariation,parameterSource
B15_V030,15,30,dr_drudder,-0.116159797817996,r,rudder,(rad/s^2)/(rad),0.0001,0,2.99785377047491e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,du_dbetaSymCommand,0,u,betaSymCommand,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,du_dbetaDiffCommand,0,u,betaDiffCommand,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,du_dlateralCyclic,0,u,lateralCyclic,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,du_daileron,0,u,aileron,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,du_drudder,0,u,rudder,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dv_dbetaSymCommand,0,v,betaSymCommand,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dv_dbetaDiffCommand,0,v,betaDiffCommand,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dv_dlateralCyclic,3.30664124900854,v,lateralCyclic,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dv_daileron,0,v,aileron,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dv_drudder,0.142916666666667,v,rudder,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dw_dbetaSymCommand,0,w,betaSymCommand,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dw_dbetaDiffCommand,0,w,betaDiffCommand,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dw_dlateralCyclic,1.21265960261096e-11,w,lateralCyclic,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dw_daileron,0,w,aileron,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dw_drudder,0,w,rudder,(m/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dp_dbetaSymCommand,0,p,betaSymCommand,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dp_dbetaDiffCommand,0,p,betaDiffCommand,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dp_dlateralCyclic,0.307152874757405,p,lateralCyclic,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dp_daileron,0.0439911276662309,p,aileron,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dp_drudder,0.00755248386641135,p,rudder,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dq_dbetaSymCommand,0.270203623831649,q,betaSymCommand,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dq_dbetaDiffCommand,0,q,betaDiffCommand,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dq_dlateralCyclic,-7.67964886626337e-13,q,lateralCyclic,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dq_daileron,0,q,aileron,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dq_drudder,0,q,rudder,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dr_dbetaSymCommand,0,r,betaSymCommand,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dr_dbetaDiffCommand,0,r,betaDiffCommand,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dr_dlateralCyclic,0.13711854171981,r,lateralCyclic,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dr_daileron,0.00509419382308549,r,aileron,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V025,45,25,dr_drudder,-0.0819873064929116,r,rudder,(rad/s^2)/(rad),0.0001,0,3.14751265503007e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,du_dbetaSymCommand,0,u,betaSymCommand,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,du_dbetaDiffCommand,0,u,betaDiffCommand,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,du_dlateralCyclic,-6.06329801305478e-12,u,lateralCyclic,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
B45_V035,45,35,du_daileron,0,u,aileron,(m/s^2)/(rad),0.0001,0,2.84991842833238e-06,NUMERICAL_THREE_STEP_INTERNAL
