time,u,v,w,p,q,r,phi,theta,psi,betaML,betaMR,betaMLdot,betaMRdot,betaSym,betaDiff,lateralForceN,rollMomentNm,yawMomentNm,limitActive
4.1,34.2024793972951,-2.97791812980095,12.7297520207018,0.0189435388406707,-0.0384252377239049,-0.0258252848291104,-0.0991721510056176,0.298037263632874,0.0202306696135235,0.872801280763947,0.872604819699853,-0.00112386485791571,0.000153514207552791,0.8727030502319,-9.82305320471055e-05,-3619.99714462759,675.916269631016,-1607.76562768266,0
4.2,34.3073904961997,-2.91713075593418,12.7301322119894,0.022454575781442,-0.0377634893529383,-0.0292947786190497,-0.0978220045738984,0.293974676289473,0.0177528028912167,0.872698191464255,0.872618200999261,-0.00088148181724405,0.000119167711858073,0.872658196231758,-3.99952324973141e-05,-3589.65950382874,654.987899105762,-1558.6289429067,0
4.3,34.4144432549356,-2.83939098381231,12.7346747519427,0.0258244604022107,-0.0371068185142136,-0.0326420254228155,-0.0962223229646099,0.28994857472322,0.0149101716018253,0.872623224717874,0.872628588390957,-0.000594787732236864,9.25052446278016e-05,0.872625906554416,2.68183654150711e-06,-3556.20312361196,627.186954696966,-1498.95101038293,0
4.4,34.5235389492198,-2.74521947451583,12.7430921371865,0.0290166667806266,-0.0364710867705869,-0.035844391394338,-0.0943824004726118,0.285960664990646,0.0117166690967858,0.872577764226174,0.872636651693153,-0.00031730489667215,7.18079356671417e-05,0.872607207959663,2.94437334895092e-05,-3519.81654333213,593.077380842872,-1428.82046542914,0
4.5,34.6345739972532,-2.63526335970067,12.7550322773455,0.0319997432076965,-0.0358696137252747,-0.0388794759623481,-0.0923145277892215,0.282011545835522,0.00818866910587796,0.872558694166326,0.872642910881871,-8.42894559006667e-05,5.57413265116376e-05,0.872600802524099,4.21083577725745e-05,-3480.77852798685,553.731235058316,-1348.46705811234,0
4.6,34.7474404709996,-2.51029048516793,12.7700928320429,0.0347492181184281,-0.0353129900340659,-0.0417254423099863,-0.0900333948139144,0.278100907749035,0.00434495541812765,0.872560256977409,0.872647769605379,8.63185100136744e-05,4.3269437988859e-05,0.872604013291394,4.37563139850106e-05,-3439.42888392295,510.42049893605,-1258.29440636425,1
4.7,34.8620270025251,-2.3711804690023,12.7878369964633,0.0372479433615188,-0.0348090294414412,-0.0443614129393454,-0.0875553983223713,0.274227735890355,0.000206608932410378,0.872575684616811,0.872651541205249,0.000190863958975751,3.3588030948618e-05,0.87261361291103,3.7928294219336e-05,-3396.13515730964,464.383371270628,-1158.88272248434,0
4.8,34.9782201098794,-2.21891405919714,12.8078094597386,0.0394853562917744,-0.0343628375033765,-0.0467678622450048,-0.0848979894193706,0.27039050701256,-0.0042031483982579,0.872598450771875,0.872654468918336,0.0002359428925925,2.60727803773529e-05,0.872626459845105,2.80090732303062e-05,-3351.26213918532,416.676374979178,-1050.96864446502,0
4.9,35.095906681922,-2.05456178007363,12.8295507902239,0.0414546142226517,-0.0339769751038963,-0.0489274209901633,-0.0820791427049184,0.266587373175725,-0.00885914697232847,0.872623092107091,0.872656741560343,0.000234239014871783,2.02390344080325e-05,0.872639916833717,1.68247266261745e-05,-3305.12734521635,367.623951052987,-935.760611152231,0
5,35.2149745415763,-1.87927404476786,12.8526121378655,0.0431546421957205,-0.033651652640372,-0.0508240575486571,-0.0791172961002001,0.262816319516727,-0.0137345814761453,0.872645622417516,0.872658505701216,0.000200845000268867,1.57105708911793e-05,0.872652064059366,6.4416418497637e-06,-3258.0851432946,318.799731327562,-813.460668257432,0
