time,u,v,w,p,q,r,phi,theta,psi,betaML,betaMR,betaMLdot,betaMRdot,betaSym,betaDiff,lateralForceN,rollMomentNm,yawMomentNm,limitActive
4.1,34.0199282079587,3.20764187936053,12.7867547256719,-0.0324847978429574,-0.0389138717268988,0.0386342524866058,0.104164699437431,0.306289859027634,-0.0188984629063129,0.872654031305707,0.87265835668738,1.6024967049481e-06,1.67126678429559e-05,0.872656193996544,2.16269083647136e-06,3746.49236115912,-650.85560674334,1694.72049292964,0
4.2,34.127143925737,3.08809074205293,12.7848738568769,-0.0357394392448113,-0.0386003834569704,0.04224110250411,0.101886239833942,0.302017688724977,-0.0150957682281921,0.8726549878508,0.872659994693576,1.23039147083841e-05,1.49233104159577e-05,0.872657491272188,2.50342138824466e-06,3703.90174736552,-610.136891344455,1601.76424022712,0
4.3,34.2366835322446,2.95139181409613,12.7860377125905,-0.038758860625845,-0.038273395315069,0.0456290417677372,0.0993888572699238,0.297751156872292,-0.0109191897672259,0.872656595568709,0.872661379982972,1.64512410957708e-05,1.22736791939388e-05,0.87265898777584,2.3922071312743e-06,3659.96883347452,-567.640738612578,1498.33117173976,0
4.4,34.3483307931176,2.7985222750878,12.789968606225,-0.0415346529329847,-0.0379429816061629,0.048775996047302,0.0966864906341105,0.293495938347444,-0.00639257982388835,0.87265835668738,0.872662474274292,1.67126678429559e-05,9.4819431153054e-06,0.872660415480836,2.0587934561056e-06,3614.84615214877,-523.281869817086,1385.27469567733,0
4.5,34.4618682529238,2.6305508396609,12.7963578345452,-0.0440581466877842,-0.0376171950999231,0.0516618073043289,0.0937936157592626,0.289256977446107,-0.00154205529290971,0.872659994693576,0.872663291184254,1.49233104159577e-05,6.93792050752353e-06,0.872661642938915,1.64824533888108e-06,3568.66202829325,-477.066353916489,1263.4591883573,0
4.6,34.5770806113352,2.44863315710478,12.8048777618342,-0.046320851141732,-0.0373020752991734,0.0542682618062771,0.0907253506644351,0.285038597929124,0.00360423183332727,0.872661379982972,0.872663869747881,1.22736791939388e-05,4.81578030899513e-06,0.872662624865427,1.24488245484278e-06,3521.52824132273,-429.070714277832,1133.76866160075,0
4.7,34.6937581901492,2.25400646370579,12.8151935469184,-0.0483147999270612,-0.0370017105220721,0.0565791341353543,0.0874975161499293,0.280844610700076,0.00901632441719603,0.872662474274292,0.872664257720885,9.4819431153054e-06,3.15748951416108e-06,0.872663365997589,8.91723296370106e-07,3473.54584433011,-379.427867000705,997.110669653235,0
4.8,34.8117004022387,2.04798347167852,12.8269742453178,-0.0500328286506752,-0.0367183501014306,0.0585802395678512,0.0841266595691032,0.276678415370204,0.0146626910653684,0.872663291184254,0.872664501892274,6.93792050752353e-06,1.93143550876191e-06,0.872663896538264,6.05354010196901e-07,3424.80944599387,-328.315691610539,854.418501179084,0
4.9,34.9307191272498,1.83194549050478,12.8399030417554,-0.0514687913809316,-0.0364525616059902,0.0602594925674134,0.0806300481672206,0.272543092457973,0.02051045821201,0.872663869747881,0.87266464315828,4.81578030899513e-06,1.07138605532073e-06,0.872664256453081,3.86705199417747e-07,3375.41024621268,-275.945964267317,706.65314424543,0
5,35.0506426875264,1.6073346228178,12.8536856179034,-0.0526162135125476,-0.0362034320926442,0.0616074268810954,0.0770256383300266,0.268441483506538,0.0265256437982098,0.872664257720885,0.872664714639643,3.15748951416108e-06,5.00736666036474e-07,0.872664486180264,2.2845937880378e-07,3325.41734724855,-222.080909590945,555.148367900055,0
