time,u,v,w,p,q,r,phi,theta,psi,betaML,betaMR,betaMLdot,betaMRdot,betaSym,betaDiff,lateralForceN,rollMomentNm,yawMomentNm,limitActive,analysisGuardValid,bodySpeedMps,alphaRad,sideslipRad
3.9,33.7843456839028,3.40942264225865,12.8051109650438,-0.0241516336440662,-0.0395830987388244,0.0295427735911853,0.108490803498219,0.316089040016886,-0.0259945412845609,0.872647707412966,0.872649882752341,-3.99608204243804e-05,3.02871361471168e-05,0.872648795082653,1.08766968753837e-06,3839.92405198954,-734.950327315183,1864.57968710439,0,1,36.2901783251347,0.362294742377278,0.0940876653840787
3.925,33.8093547405229,3.39212481857477,12.8022891033786,-0.0251088048443983,-0.0395302744810581,0.0305595356802729,0.108083909892242,0.315024690816135,-0.0253212540000453,0.872646872907017,0.872650653072697,-2.76527445706111e-05,3.11029481206748e-05,0.872648762989857,1.89008283968395e-06,3830.35484064558,-725.815155840367,1849.37281399585,1,1,36.3108466582893,0.361976574654495,0.0935554668032645
3.95,33.834547870149,3.37360935685195,12.7996902134834,-0.0260526101466379,-0.0394738783770618,0.0315675701796451,0.107660877620468,0.313959240988541,-0.0246211175009878,0.872646325659343,0.872651438305126,-1.6910859672644e-05,3.15111156210323e-05,0.872648881982234,2.55632289142271e-06,3820.66034183437,-716.634381208607,1833.35128662307,0,1,36.3316657921322,0.361662765371644,0.0929898530483966
3.975,33.8599220953667,3.35388616758937,12.7973131279483,-0.0269830110210962,-0.039414164571656,0.0325664302000637,0.107221917060919,0.312892832402184,-0.0238943550130562,0.872646028211259,0.872652228999245,-7.60250251196478e-06,3.1568194493937e-05,0.872649128605252,3.10039399287199e-06,3810.84559784361,-707.397919838903,1816.52931611455,0,1,36.3526353931074,0.361353311853905,0.0923911683715114
4,33.8854743927767,3.33296555961046,12.7951563851848,-0.027899955389067,-0.0393513813311558,0.0335556769936321,0.106767236628765,0.311825602665821,-0.0231412020503848,0.872645946342631,0.872653017052708,3.9858358354548e-07,3.13256105263949e-05,0.87264948169767,3.53535503844205e-06,3800.91531881076,-698.09658404196,1798.92089626598,1,1,36.3737551150058,0.36104820398967,0.0917597682387008
4.025,33.9112016951296,3.31085823850937,12.7932182395168,-0.0288033788317196,-0.0392857708286773,0.0345348798153458,0.106297043237109,0.310757685195168,-0.0223619061711703,0.872646048908326,0.872653795586472,7.21203203049848e-06,3.08299441643478e-05,0.872649922247399,3.87333907309051e-06,3790.87390844041,-688.722039978578,1780.53983029933,0,1,36.3950245996231,0.360747424492329,0.0910960192127115
4.05,33.937100893561,3.28757530494423,12.7914966714961,-0.0296932057403001,-0.039217568940636,0.0355036158003412,0.105811542725362,0.30968920928373,-0.0215567267366558,0.872646307670507,0.872654558827242,1.29507294480551e-05,3.01232177973216e-05,0.872650433248874,4.12557836726446e-06,3780.72548801623,-679.266765896789,1761.39975618272,1,1,36.4164434773951,0.360450949167144,0.0904002988306339
4.075,33.9631688399259,3.26312825277344,12.7899893984304,-0.030569350408318,-0.0391470050548363,0.0364614698560415,0.105310940256816,0.30862030017788,-0.0207259346731495,0.872646697128918,0.872655301997101,1.77207726360769e-05,2.92431825802904e-05,0.872650999563009,4.30243409144104e-06,3770.47391879575,-669.724010922259,1741.51417053051,0,1,36.4380113680114,0.360158747182791,0.0896729954766925
4.1,33.9894023492273,3.23752896703106,12.7886938851066,-0.0314317180667419,-0.0390743018905144,0.0374080345684089,0.104795440686949,0.307551079155918,-0.0198698122367476,0.87264719435103,0.8726560212103,2.16214945557738e-05,2.82236022151675e-05,0.872651607780665,4.41342963536373e-06,3760.12282287443,-660.087754629577,1720.89645111349,0,1,36.4597278810057,0.359870781347112,0.088914508250163
4.125,34.0157982021356,3.21078972173843,12.7876073546954,-0.0322802058635147,-0.0389996753306638,0.0383429101215199,0.104265248903989,0.306481663610826,-0.0189886527804497,0.872647778803635,0.872656713377086,2.47455488621485e-05,2.70945315241489e-05,0.87265224609036,4.46728672526264e-06,3749.67560260421,-650.35266758607,1699.5598780108,0,1,36.4815926163249,0.359587008386626,0.0881252468284553
4.15,34.0423531475957,3.18292317754922,12.786726799821,-0.0331147037889381,-0.0389233342669385,0.0392657042296986,0.103720570143206,0.305412167136423,-0.018082760523381,0.872648432187226,0.872657376114411,2.71790435442862e-05,2.58825880153383e-05,0.872652904150819,4.47196359226743e-06,3739.13545864907,-640.51407302339,1677.51765344116,0,1,36.5036051648746,0.359307379229321,0.0873056313254151
4.175,34.0690639055178,3.15394237922554,12.7860489937778,-0.0339350955486638,-0.0388454804573929,0.0401760320814581,0.103161610276378,0.30434269961665,-0.0171524503218503,0.872649138274278,0.872658007663349,2.90017151741517e-05,2.46112149728042e-05,0.872653572968813,4.43469453575984e-06,3728.50540675801,-630.567909763088,1654.78292031296,0,1,36.5257651090434,0.359031839290272,0.0864560921448996
4.2,34.0959271695465,3.12386075294301,12.7855705018801,-0.034741259386181,-0.0387663083972814,0.0410735162945209,0.10258857607778,0.303273367317679,-0.0161980474419971,0.872649882752341,0.872658606812963,3.02871361471168e-05,2.33009348981053e-05,0.872654244782652,4.36203031078941e-06,3717.78829333317,-620.510696492838,1631.36877953497,0,1,36.5480720232045,0.35876032875958,0.0855770698296953
4.225,34.1229396099068,3.09269210342287,12.7852876929255,-0.0355330688568011,-0.0386860052031071,0.0419577868812092,0.102001675468053,0.302204272982588,-0.0152198873337982,0.872650653072697,0.872659172830386,3.11029481206748e-05,2.19695923930199e-05,0.872654912951541,4.25987884489221e-06,3706.98680986783,-610.339497466405,1607.28830613192,1,1,36.5705254741957,0.358492782892173,0.084669014905846
4.25,34.1500978762648,3.06045061090137,12.7851967508108,-0.0363103936624654,-0.0386047505097805,0.0428284811910678,0.101401117737183,0.301135515928283,-0.0142183154062234,0.872651438305126,0.872659705396845,3.15111156210323e-05,2.06325858052728e-05,0.872655571850985,4.13354585981907e-06,3696.10351203414,-600.052035433284,1582.55445842459,0,1,36.5931250217466,0.358229132300901,0.0837323877228641
4.275,34.1773986006597,3.02715082790809,12.7852936862352,-0.0370731004166618,-0.0385227163816344,0.0436852438703178,0.100787113742061,0.30006719214459,-0.0131936868050082,0.872652228999245,0.87266020454932,3.1568194493937e-05,1.93030871633042e-05,0.872656216774283,3.98777503762826e-06,3685.14082536691,-589.646489232388,1557.1802162267,0,1,36.6158702188896,0.357969303250677,0.0827676582890775
4.3,34.2048384007012,2.99280767582341,12.7855743482611,-0.037821052972394,-0.0384400672381199,0.0445277269491311,0.100159876086632,0.298999394395007,-0.0121463661908775,0.872653017052708,0.872660670627564,3.13256105263949e-05,1.79922501037856e-05,0.872656843840136,3.82678742816278e-06,3674.10104154031,-579.121084252765,1531.17886922499,1,1,36.6387606124642,0.357713217945782,0.0817753061011731
4.325,34.2324138827272,2.9574364413157,12.786034435983,-0.0385541129501038,-0.0383569597917749,0.0453555898638849,0.0995196193006005,0.29793221231839,-0.0110767275137866,0.872653795586472,0.872661104226165,3.08299441643478e-05,1.67094056509421e-05,0.872657449906319,3.65431984616915e-06,3662.98635580659,-568.474754724332,1504.56352703605,0,1,36.661795743538,0.357460794819694,0.080755819971223
4.35,34.2601216448568,2.92105277260806,12.7866695104057,-0.039272140499704,-0.0382735429996064,0.0461684994044573,0.0988665599902552,0.296865732532147,-0.00998515379096188,0.872654558827242,0.87266150615135,3.01232177973216e-05,1.54622458388898e-05,0.872658032489296,3.47366205405431e-06,3651.79886619644,-557.706831407873,1477.34733764253,1,1,36.6849751477234,0.357211948830523,0.0797096978499574
4.375,34.2879582801924,2.88367267554099,12.7874750062297,-0.0399749948281408,-0.0381899580286901,0.0469661297282617,0.0982009169740173,0.295800038736305,-0.00887203688523927,0.872655301997101,0.872661877382233,2.92431825802904e-05,1.42569952821381e-05,0.872658589689667,3.28769256624506e-06,3640.54058257619,-546.817016311591,1449.54349727722,0,1,36.708298355533,0.356966591751852,0.0786374466451596
4.4,34.3159203800645,2.84531250945246,12.7884462436294,-0.0406625346933147,-0.0381063382354045,0.0477481623803418,0.0975229114034945,0.294735211818182,-0.00773777728362738,0.8726560212103,0.872662219036199,2.82236022151675e-05,1.30985708950469e-05,0.87265912012325,3.09891294947295e-06,3629.21343501315,-535.805358861001,1421.165259423,0,1,36.7317648927134,0.356724632462097,0.0775395820360088
4.425,34.3440045373146,2.80598898287444,12.7895784400061,-0.0413346188663722,-0.0380228091582285,0.0485142863190048,0.0968327668709025,0.293671329957414,-0.00658278387599125,0.872656713377086,0.872662532338135,2.70945315241489e-05,1.19907300401416e-05,0.87265962285761,2.90948052455997e-06,3617.81928149921,-524.672233483183,1392.22594296844,0,1,36.7553742805616,0.35648597723195,0.0764166282834489
