Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31
1.85,32.5081020041714,0.00112786380792066,4.22818046176169e-05,4.33772797107478e-08,3.65555255426703e-05,5.82918255099514e-05,0.379627003770332,2.99193316164135e-05,0.785398163397448,0,32.5081027705783,0.00112786376644924,4.22818056894201e-05,-6.15504987932091e-17,3.65555358591696e-05,5.82918314879029e-05,0.37962696762878,2.99193371072289e-05,0.785398163397448,0,-7.66406891727911e-07,4.14714174459818e-11,-1.07180321611217e-12,4.33772797722983e-08,-1.03164992960045e-11,-5.97795146446266e-12,3.61415524730013e-08,-5.49081534905425e-12,0,0
1.9,32.5081019635662,0.00116006465771291,4.18466954417465e-05,4.37602380484725e-08,3.76897117709385e-05,6.1136206625658e-05,0.379627005838848,3.19176809677597e-05,0.785398163397448,0,32.5081027705783,0.00116006460142268,4.18466962095156e-05,-6.33358079882125e-17,3.76897225535723e-05,6.1136212729452e-05,0.37962696762878,3.19176868602665e-05,0.785398163397448,0,-8.07012057180145e-07,5.62902266031812e-11,-7.67769101604494e-13,4.37602381118083e-08,-1.07826338461257e-11,-6.10379401102396e-12,3.82100685536457e-08,-5.89250675841037e-12,0,0
1.95,32.5081019225472,0.00119125410210279,4.13655584387377e-05,4.40696419995034e-08,3.88288997583296e-05,6.39803002659699e-05,0.379627007915806,3.39772172548032e-05,0.785398163397448,0,32.5081027705783,0.00119125402984928,4.13655589017863e-05,-6.50780748094656e-17,3.88289110063847e-05,6.39803064798948e-05,0.37962696762878,3.3977223564112e-05,0.785398163397448,0,-8.48031099565105e-07,7.22535037443045e-11,-4.63048578701417e-13,4.40696420645815e-08,-1.12480550860852e-11,-6.21392489601278e-12,4.02870263815913e-08,-6.30930874765453e-12,0,0
2,32.5081018811554,0.00122140019662203,4.08424800605431e-05,4.4308170760804e-08,3.99732650192066e-05,6.68220137579814e-05,0.379627009997256,3.60982161039428e-05,0.785398163397448,0,32.5081027705783,0.00122140010726472,4.08424802192649e-05,-6.6776318287927e-17,3.99732767307616e-05,6.68220200660616e-05,0.37962696762878,3.60982228451715e-05,0.785398163397448,0,-8.89422850036681e-07,8.93573156007105e-11,-1.58721851579915e-13,4.43081708275803e-08,-1.1711555018151e-11,-6.30808021106783e-12,4.23684761718945e-08,-6.74122862837512e-12,0,0
2.05,32.5081018394305,0.00125047259517638,4.02812283468775e-05,4.44786210966966e-08,4.11228723832193e-05,6.96594527074265e-05,0.379627012079387,3.82809594599047e-05,0.785398163397448,0,32.5081027705783,0.00125047248758156,4.02812282027335e-05,-6.84296726171822e-17,4.11228845551607e-05,6.96594590934669e-05,0.37962696762878,3.82809666481469e-05,0.785398163397448,0,-9.31147773997054e-07,1.07594823025095e-10,1.44144075744489e-13,4.44786211651263e-08,-1.21719414468381e-11,-6.38604048656434e-12,4.44506069730011e-08,-7.18824220253492e-12,0,0
2.1,32.5081017974103,0.00127844260336541,3.96852834653787e-05,4.45838921048196e-08,4.22776862489188e-05,7.24909037825988e-05,0.379627014158532,4.05257299157776e-05,0.785398163397448,0,32.5081027705783,0.00127844247640929,3.96852830209335e-05,-7.00373917557408e-17,4.22776988769303e-05,7.24909102302393e-05,0.37962696762878,4.0525737566067e-05,0.785398163397448,0,-9.73168013729264e-07,1.26956113807516e-10,4.44445187304607e-13,4.45838921748569e-08,-1.26280114904937e-11,-6.44764055785386e-12,4.65297524954167e-08,-7.65028935789972e-12,0,0
2.15,32.5081017551308,0.0013052832268628,3.90578652111166e-05,4.46269702602194e-08,4.3437579999284e-05,7.53148191409733e-05,0.379627016231176,4.28328055712771e-05,0.785398163397448,0,32.5081027705783,0.00130528307943425,3.90578644696575e-05,-7.1598852819386e-17,4.34375930778278e-05,7.5314825633723e-05,0.37962696762878,4.28328136985495e-05,0.785398163397448,0,-1.0154474381352e-06,1.47428545066441e-10,7.41459174060603e-13,4.46269703318182e-08,-1.30785437479366e-11,-6.49274975146955e-12,4.86023962187332e-08,-8.12727239430126e-12,0,0
2.2,32.5081017126266,0.00133096921501818,3.8401957756761e-05,4.46109149717061e-08,4.46023446586442e-05,7.81298023382546e-05,0.379627018293956,4.52024553763844e-05,0.785398163397448,0,32.5081027705783,0.00133096904602145,3.84019567225722e-05,-7.31135583639532e-17,4.46023581809809e-05,7.81298088595234e-05,0.37962696762878,4.52024639954347e-05,0.785398163397448,0,-1.05795169247358e-06,1.68996733057244e-10,1.03418875974917e-12,4.46109150448197e-08,-1.35223367469768e-11,-6.5212687544924e-12,5.06651758325205e-08,-8.61905031802326e-12,0,0
2.25,32.5081016699301,0.00135547709983006,3.77203319203734e-05,4.45388445551406e-08,4.57716968627705e-05,8.09345955750334e-05,0.379627020343667,4.76349349215506e-05,0.785398163397448,0,32.5081027705783,0.00135547690818746,3.77203305986897e-05,-7.4581137652616e-17,4.57717108209662e-05,8.0934602108177e-05,0.37962696762878,4.76349440469925e-05,0.785398163397448,0,-1.10064821967626e-06,1.91642604346551e-10,1.32168370892876e-12,4.45388446297218e-08,-1.39581957442543e-11,-6.53314364141688e-12,5.27148869000627e-08,-9.12544193855391e-12,0,0
2.3,32.508101627072,0.00137878523042786,3.70155651892956e-05,4.44139227050209e-08,4.69452862066357e-05,8.37280681502103e-05,0.379627022377266,5.01304826393357e-05,0.785398163397448,0,32.5081027705783,0.00137878501508234,3.70155635861371e-05,-7.60013469959523e-17,4.69453005915947e-05,8.37280746785636e-05,0.37962696762878,5.01304922855571e-05,0.785398163397448,0,-1.14350630298077e-06,2.15345520278645e-10,1.60315849679661e-12,4.44139227810223e-08,-1.43849589629309e-11,-6.5283532703006e-12,5.47484860224934e-08,-9.64622140302816e-12,0,0
