Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31
1,32.5081027627108,0.000739337462493531,1.83923254601019e-05,-6.96811573897045e-10,-6.52868455825096e-05,-3.063856173185e-06,0.379626967512855,-1.92066293347373e-05,0.785398163397448,0,32.5081027705783,0.000739337449238917,1.83923254136692e-05,2.83764025493122e-19,-6.5286844367713e-05,-3.06385611074209e-06,0.37962696762878,-1.92066291511822e-05,0.785398163397448,0,-7.86746312542164e-09,1.32546142030815e-11,4.64326758195088e-14,-6.96811574180809e-10,-1.214796628091e-12,-6.24429046474197e-14,-1.15925158361563e-10,-1.83555095764881e-13,0,0
1.05,32.5081027601573,0.000868896208061203,2.07329190365698e-05,-8.47391886133318e-10,-7.06254095853642e-05,-3.44254901269899e-06,0.379626967463372,-2.28670023024018e-05,0.785398163397448,0,32.5081027705783,0.000868896190435041,2.07329189689561e-05,3.73709427945727e-19,-7.06254080344838e-05,-3.44254892630456e-06,0.37962696762878,-2.28670020454314e-05,0.785398163397448,0,-1.04209476603501e-08,1.76261621400928e-11,6.76137240000849e-14,-8.47391886507028e-10,-1.55088032802349e-12,-8.63944294624247e-14,-1.65408187147165e-10,-2.56970446576308e-13,0,0
1.1,32.5081027570008,0.00100764141350978,2.30870715217512e-05,-1.01526445666468e-09,-7.58052560488248e-05,-3.8085889378574e-06,0.379626967403712,-2.68105203162482e-05,0.785398163397448,0,32.5081027705783,0.00100764139058415,2.30870714262657e-05,4.74751933403597e-19,-7.58052541094458e-05,-3.8085888218063e-06,0.37962696762878,-2.68105199665513e-05,0.785398163397448,0,-1.35774769205455e-08,2.2925628626394e-11,9.54854922072864e-14,-1.01526445713943e-09,-1.93937902304327e-12,-1.16051099800915e-13,-2.25067964265691e-10,-3.49696908528898e-13,0,0
1.15,32.5081027531621,0.0011552767703353,2.54394067491403e-05,-1.20076177766719e-09,-8.08242033251837e-05,-4.15851282642159e-06,0.379626967332892,-3.10285820117758e-05,0.785398163397448,0,32.5081027705783,0.00115527674107789,2.54394066180805e-05,5.85957282014633e-19,-8.08242009423676e-05,-4.15851267437568e-06,0.37962696762878,-3.10285815471877e-05,0.785398163397448,0,-1.74162266830535e-08,2.92574074776258e-11,1.31059842611771e-13,-1.20076177825315e-09,-2.38281605818152e-12,-1.52045908043054e-13,-2.95887536694295e-10,-4.64588064471184e-13,0,0
1.2,32.508102748561,0.00131149584365481,2.77758597788596e-05,-1.40396987181093e-09,-8.56799946581882e-05,-4.48954768308341e-06,0.379626967249952,-3.55124660264672e-05,0.785398163397448,0,32.5081027705783,0.001311495806927,2.77758596033825e-05,7.06245177330803e-19,-8.56799917747365e-05,-4.48954748809953e-06,0.37962696762878,-3.55124654218468e-05,0.785398163397448,0,-2.20173106413313e-08,3.67278111135932e-11,1.75477061131529e-13,-1.40396987251718e-09,-2.88345173746988e-12,-1.94983880929221e-13,-3.78827469393883e-10,-6.04620303476522e-13,0,0
1.25,32.5081027431172,0.00147598254554538,3.0083573649863e-05,-1.62472262760579e-09,-9.03703340485638e-05,-4.79954667489772e-06,0.379626967153966,-4.02533279703597e-05,0.785398163397448,0,32.5081027705783,0.00147598250010097,3.00835734204077e-05,8.34426698495903e-19,-9.03703306052567e-05,-4.79954642943094e-06,0.37962696762878,-4.02533271974766e-05,0.785398163397448,0,-2.74610911787931e-08,4.54444147243716e-11,2.29455265687373e-13,-1.62472262844022e-09,-3.443307095073e-12,-2.45466779464265e-13,-4.74813799389295e-10,-7.72883113845518e-13,0,0
1.3,32.5081027367507,0.00164841162575088,3.23508060636768e-05,-1.86259992155249e-09,-9.48929188250625e-05,-5.08693074820097e-06,0.379626967044053,-4.52421992346191e-05,0.785398163397448,0,32.5081027705783,0.00164841157023527,3.23508057694777e-05,9.69238180993577e-19,-9.4892914760935e-05,-5.08693044414219e-06,0.37962696762878,-4.52421982620598e-05,0.785398163397448,0,-3.38275398803489e-08,5.55156198789319e-11,2.94199140418207e-13,-1.86259992252172e-09,-4.06412745254311e-12,-3.04058785189298e-13,-5.84726433938698e-10,-9.72559320133303e-13,0,0
1.35,32.5081027293827,0.00182844917822116,3.4566845009799e-05,-2.11692931140641e-09,-9.92454691926909e-05,-5.35063529373363e-06,0.379626966919391,-5.0469987468485e-05,0.785398163397448,0,32.5081027705783,0.00182844911117098,3.45668446391795e-05,1.1093717981414e-18,-9.9245464445325e-05,-5.35063492243468e-06,0.37962696762878,-5.0469986261569e-05,0.785398163397448,0,-4.11956051493689e-08,6.70501885350477e-11,3.70619435477709e-13,-2.11692931251578e-09,-4.74736589828936e-12,-3.71298947330853e-13,-7.09388492392549e-10,-1.20691591486491e-12,0,0
1.4,32.5081027209357,0.00201575316199993,3.67219324437269e-05,-2.38679108591587e-09,-0.000103425755003972,-5.59006137849746e-06,0.379626966779224,-5.59274785688068e-05,0.785398163397448,0,32.5081027705783,0.00201575308184321,3.67219319841246e-05,1.25350305792013e-18,-0.000103425749509666,-5.59006093080075e-06,0.37962696762878,-5.59274770895175e-05,0.785398163397448,0,-4.96426082463586e-08,8.01567180686025e-11,4.59602360781009e-13,-2.38679108716938e-09,-5.49430577531825e-12,-4.47696710466924e-13,-8.49555870097163e-10,-1.47928934726704e-12,0,0
1.45,32.5081027113347,0.00220997393502563,3.88071952104461e-05,-2.67102631792501e-09,-0.000107431619975272,-5.80503110994066e-06,0.379626966622872,-6.16053400389819e-05,0.785398163397448,0,32.5081027705783,0.00220997384008235,3.88071946484108e-05,1.40031541399745e-18,-0.00010743161366936,-5.80503057621682e-06,0.37962696762878,-6.16053382459089e-05,0.785398163397448,0,-5.92436180113509e-08,9.49432711269682e-11,5.62035322253761e-13,-2.67102631932533e-09,-6.30591261987449e-12,-5.33723843150014e-13,-1.00590802354361e-09,-1.79307296007541e-12,0,0
